Country,Elo_Rating,Elo_Momentum,Poisson_Attack,Poisson_Defense,Short_Term_Attack,Short_Term_Defense,Long_Term_Attack,Long_Term_Defense,Attack_Volatility_Short,Defense_Volatility_Short,Attack_Volatility_Long,Defense_Volatility_Long
Argentina,2195.109452771096,32.39868394441464,8.230211495638322,0.09041538129996633,3.6502471784215498,1.0080674637692584,3.2505569737059616,0.5715580561863547,0.19773753164473465,0.7650320458213394,0.4249280369982223,1.214983473600479
Spain,2176.1724837247198,21.446237714401832,9.414938942853013,0.09148130279235912,2.4820320642212756,0.0745454815596769,2.834584474207743,0.29599052392048536,0.6911664757194125,3.853480600696921,0.6867133749841688,1.9592597633191327
France,2150.0024068007765,61.48330665935737,8.18360904151368,0.10136092547545313,3.223902919932168,0.2740192328239549,3.285360025497255,0.5472233048592636,0.5499082081790242,1.721556322812761,0.4900347054257737,1.1857747753814971
England,2098.1554069315152,46.23335126925281,7.7982570771417485,0.09790680055770448,3.200846584850769,0.7145279276240417,2.7729980003284904,0.48444181151521676,0.5713528490298089,0.8848750514959792,0.6668283199923599,1.2542812209827308
Brazil,2030.1092221173813,44.14031886408088,8.557529802620055,0.09823680934606563,3.377092766166397,0.4686165712153687,3.1636619478973103,0.6046665530225781,0.44568827423704815,1.0110439719483113,0.6351219544977659,0.9789929656185528
Colombia,2029.329066406235,32.5819403692185,6.637832411785117,0.10564750734099977,1.5410826578167336,0.2023224715268436,2.252461825079142,0.47874398230855963,0.9899127207849465,2.4522933048878826,0.8389394049608305,1.4183715594799977
Portugal,2016.3840380889894,32.359552505432475,8.282298510229797,0.1090707957566411,2.626931757717433,0.43586934540355726,2.7255267952917848,0.5876235068444379,0.9436505453118516,1.0292635398487218,0.8808538977001199,0.9864439963909691
Morocco,2012.4246548511626,50.15627404769111,5.42721587315362,0.10491875962920622,3.0208082104807277,0.48072154863084393,2.6724160897607288,0.42326197780259595,0.5341261160507673,1.337921225813339,0.5735329413617065,1.3000009931330376
Mexico,1980.9022159881997,50.53334818446092,5.087607721867004,0.140678844295755,2.9047003509360616,0.07340924619535129,2.3960628817206264,0.2565965583214963,0.48988907073920146,3.666405228998581,0.6856426528467697,2.2237047744866207
Netherlands,1969.201646262505,23.750141344642316,8.287420335648225,0.13585602292911103,3.621243556861188,0.8456071592313601,3.036693489729246,0.7736463314078815,0.5243830401640952,0.3649064312675966,0.5838696040727492,0.7175357508855548
Japan,1967.0428731571792,9.07022497079538,5.918830745389541,0.1473850031544878,2.4484265311651816,0.5097034423589226,2.5099421572472385,0.4592962057043233,0.6908015100891726,1.1667137886872303,0.7117345168649455,1.3151127924106918
Belgium,1957.7891107937855,69.38255357210369,8.016299137646621,0.1332947442126825,4.316718421648359,0.7775596106431273,3.5063280496969265,0.6997034884452819,0.5170794295489072,0.6702064247808749,0.6713719255561735,0.898905830017847
Norway,1952.8162241438454,56.72816801812746,6.926074649229868,0.1687100290559112,2.9639750054571303,1.0154870334653028,3.056509152529001,0.9296001470143558,0.4129563906619748,0.7138893163653003,0.5940161141210436,0.7904098500036456
Ecuador,1941.1193784101465,-16.808556934048738,4.84120011941986,0.11714552937462173,1.6970616259120805,0.44911165494425775,1.4977707890304004,0.3921059184375684,0.9487930752055097,0.8543359691466036,0.9202521713414384,0.9870751244567655
Switzerland,1940.4364249491166,66.9118059461398,6.633190022352362,0.14283343941390708,1.8892898915455918,0.3579393604950304,2.400248027030969,0.6108911227652507,0.9914947952145313,1.5075929286387795,0.7746073973668145,1.1286460448536426
Germany,1930.823521478578,12.67535326398638,9.014684269168665,0.1465833998761824,3.2733000195201556,0.9393623005907208,3.3553455278703934,0.8085902530979318,0.7628802806367633,0.5536944717871949,0.6886287863163423,0.8037645363246526
Uruguay,1915.5912885733862,-40.08784294510542,5.916967407636932,0.11732334005056345,1.4405100439657055,1.0960574583228917,1.3456779707929591,0.8098545061432588,0.7076895743982314,0.9757026014152381,0.9720980779045265,1.2886788035682522
Croatia,1913.0363178658017,-13.20955596244653,6.5060774330614555,0.13888399663305173,2.0851539228228626,0.9987036481342726,2.1198046516508713,0.9732215138179694,0.4689392449077274,0.9237648517833238,0.6376989769458217,0.8876580624167051
Australia,1900.6304664118284,-11.935295303564999,4.692749526865734,0.14961469651509976,0.8964027774953254,0.5434037146079184,1.4491744983642407,0.6222396442050837,1.8401154999244478,1.292397615755351,1.2036355916537598,1.0352809506000493
Iran,1891.8946950300387,9.216651872091006,4.719847294601106,0.1524273264247581,1.7704224414195926,0.548205927704678,2.0330479403511177,0.6117760223212563,1.0923757567850154,1.4692346677106463,0.8948124999269218,1.2652546629531787
Paraguay,1883.342294942469,8.185310938769362,4.306058164903404,0.14490977779013586,1.3126950142800609,0.6343921140532991,1.5155526902059608,0.7345003331979267,0.8592163432472905,1.5534701020918338,0.7986816857138624,1.2653646935211507
