Country,Elo_Rating,Elo_Momentum,Poisson_Attack,Poisson_Defense,Short_Term_Attack,Short_Term_Defense,Long_Term_Attack,Long_Term_Defense,Attack_Volatility_Short,Defense_Volatility_Short,Attack_Volatility_Long,Defense_Volatility_Long
Argentina,2177.745271620805,28.57810784015237,8.063362409010363,0.08627824695963822,3.4271365126742666,0.3003087007181272,3.084183565507427,0.26011469791589187,0.2856853364408465,1.4628379229499988,0.49632709456172636,1.642368436939502
Spain,2153.3644236837135,-7.219797855952947,9.36315868419681,0.0941349889541449,2.363571146064661,0.1677276213254903,2.862331954782493,0.38659936456547506,0.8704121241625113,2.4302886922158273,0.7355151640924014,1.6394941776797123
France,2119.370519734066,31.957201895728303,8.121304857634954,0.10473538226666153,4.317008229067348,0.6165419470414288,3.5242753167506127,0.7147388541345244,0.35458008754576914,0.789212737332903,0.4645392579775196,0.9085236434110295
England,2062.3812730573454,23.06330656421187,7.643342732281336,0.09551868797091484,2.41057964296518,0.25663973562076187,2.48915744309609,0.3128428359753609,0.8927583885997893,2.201933137286475,0.7804105612641318,1.8195502698409785
Brazil,2056.591737335514,33.079674590790546,8.653876012289857,0.09573310989842639,3.5446514855208204,0.3741916705065202,3.181043263438126,0.5971242792086832,0.5119311277915656,1.4717327125791708,0.6750732163445031,1.0591628773745068
Colombia,2045.3705674338578,31.086275605887522,6.782437955627582,0.10774282314098033,1.724405600729451,0.30348379918470286,2.4064614775671562,0.5471363675549037,1.0637600437438879,1.8954277066368783,0.8182919412283188,1.2752998985873256
Portugal,2029.5435166561979,19.06416047795301,8.287908191292168,0.1105603156789267,2.4829824325652816,0.31072998205457114,2.698487924139668,0.5735470763291908,1.2175673863292704,1.586977655281414,0.9506572282276314,1.0780383101682365
Morocco,2014.6823760683933,21.222449708455315,5.368403351629688,0.10483838754496591,2.9482462856073015,0.7513190655910658,2.6012280045866754,0.45845956475650285,0.6156073796054089,1.0330139724365712,0.6065960370725011,1.2980800551045788
Mexico,2003.2436579353803,38.304039802446596,5.062669495285367,0.13621591058472607,2.862308950360469,0.11011351766547851,2.311290023726439,0.2932532477806713,0.608202709154057,2.9233406264054573,0.7522442740226527,2.047653784145716
Netherlands,1969.201646262505,23.749401976949684,8.231485843946489,0.13677408615663494,3.6212484855575027,0.8456070481516222,3.036702394782476,0.7736450828295542,0.5243852922461052,0.3649066883534502,0.5838707458840559,0.7175335087617792
Japan,1967.0428731571792,9.071122583384295,5.9115753006207035,0.14735138066584638,2.448429494714848,0.5097018411433938,2.5099405323207513,0.45929604315502814,0.6907992077458044,1.16671437374238,0.7117325802373404,1.3151134100279849
Ecuador,1941.1193784101465,-16.807952897823043,4.867123137004762,0.11682378522529763,1.6970633870855008,0.4491111785446408,1.4977699270860296,0.39210598199157853,0.9487929723292886,0.854336329817599,0.9202519481255705,0.9870755436689794
Norway,1939.7664008527015,21.132568534105076,6.8008452200489495,0.17245823033013813,2.9145009563646513,1.4462936083661382,3.0833031062407477,1.0063637826821281,0.6199474503044297,0.6025729848694082,0.6710071557174322,0.817617854717353
Switzerland,1937.0396496941623,32.599817308750744,6.644510574937702,0.14358011717160377,2.851407069811696,0.8053630329819448,2.735166310040442,0.7978971445596315,0.5946067338009418,0.5619177824864751,0.6704445371054523,0.850987977014295
Germany,1930.823521478578,12.67416360502898,8.959545247018866,0.14733229646850662,3.2732982637799015,0.9393638270924544,3.355351365236136,0.8085897193399982,0.7628800993810249,0.5536939143043331,0.6886283883389561,0.8037632551262953
Belgium,1928.8821798882966,35.698668592688364,7.841778198409436,0.13386790202065654,3.439670603295473,0.499393576921235,3.0702037771281727,0.5935434726148049,0.8641747477313916,1.011796231435629,0.8128640687081143,1.0991827856386553
Uruguay,1915.5912885733862,-40.0874446590135,5.940791493587598,0.11692393352369523,1.4405088196421558,1.0960586094361289,1.3456755340064777,0.8098557681422816,0.7076894186024173,0.9757031566906282,0.9720971647380238,1.2886791860045066
Croatia,1913.0363178658017,-13.20997162406502,6.462399658692248,0.13970437986077752,2.0851557933725546,0.9987018294058574,2.119810678048214,0.9732189399978664,0.4689405399923407,0.9237638760602377,0.6377000267468572,0.8876578115465567
Australia,1900.6304664118284,-11.934535968790215,4.688175774550933,0.14983224426139385,0.896404246200366,0.5434043681116811,1.4491733869542123,0.6222407546852732,1.8401128974041367,1.292398326100734,1.2036342948149392,1.0352814816357898
Iran,1891.8946950300387,9.217166982220078,4.712200997589883,0.1528989123963931,1.7704201275796492,0.5482064615406598,2.0330439529781934,0.6117769416837953,1.0923751346812127,1.4692346908381193,0.8948120187522067,1.2652549703625535
Paraguay,1891.843434234474,-11.59542090874561,4.386170864837976,0.14604704510620942,1.23099869440215,0.6128556208664093,1.521188527502026,0.7426494222907437,1.1147724997047013,1.9682901834582451,0.8505917480823731,1.337505208932368
Turkey,1880.331835255632,-24.489402934192185,6.021218955976408,0.18340452064590917,1.223504167228403,0.7509453326769628,1.980492536660259,0.8065250293526317,1.4840567769308184,0.7796575648231053,0.9337846666981571,1.0513273567540933
Senegal,1868.1550808181744,-20.884388525551685,5.258267686895554,0.14958485667208268,3.3988550950177565,0.9701132334532395,2.6114397081321146,0.8426309888477544,0.7048035114973776,1.1339657689094187,0.7577667963861456,1.1233121697400037
United States,1864.2989625265243,33.45423796866362,5.177925280117666,0.18412549697723601,3.1563230506380613,1.2653573412081989,2.9050533522348623,1.1690322085877487,0.5266649798771857,0.8260015569438793,0.6528275396649484,0.8106311661191667
South Korea,1863.318859089388,-1.1729209218590313,4.553241196389319,0.16864374380428487,1.3963782887775238,0.6250651648901686,1.7753573999147267,0.7094865220282416,1.3202523619903075,1.2365949149830822,0.9556464422424987,1.3853464154256925
Canada,1853.9593877738246,-28.115408015755975,4.65666010307568,0.17110469542037351,2.5234805879731583,0.7518414469414122,2.0502931123746917,0.5706588732402698,0.9862392330987069,0.9477991057535102,1.0139406886403248,1.1663759297466505
Algeria,1849.599950056734,21.393446473289714,5.583861956545388,0.18833841960419498,2.8295193641468357,1.2106873722035782,2.5341893205507793,0.7630475086340328,0.761614103020459,0.8294386143094549,0.8877412249970352,1.1465995349967568
Austria,1831.1321855985434,34.92135383185564,5.811877969844139,0.16640447795318974,2.586680076150417,1.170348948219495,2.3020965001575955,0.7922819411574555,0.8159482661011708,0.7517392937284665,0.8185422058559708,0.9052452108945672
