Country,Elo_Rating,Elo_Momentum,Poisson_Attack,Poisson_Defense,Short_Term_Attack,Short_Term_Defense,Long_Term_Attack,Long_Term_Defense,Attack_Volatility_Short,Defense_Volatility_Short,Attack_Volatility_Long,Defense_Volatility_Long
Argentina,2209.6688262720704,33.07161158393001,8.283541263704223,0.09052256537923539,3.9192423620875703,0.8963994264001178,3.4013914431701675,0.5842462181207899,0.1854402064287739,0.7295516578863297,0.3987983665661563,1.1134211179687368
Spain,2203.917041543061,49.09848394675055,9.43343836197257,0.08973844023335918,2.656125509591673,0.271600231388064,2.8558004649733335,0.34220542481102945,0.5374329505390071,1.4358963807472418,0.6379139243402293,1.6277888833873813
France,2122.2578489824355,67.255283115579,8.111024509526398,0.10274221577058983,3.202386665615392,0.1826794885493033,3.2696092919328277,0.47882039175185565,0.45213971845296913,2.251755673027614,0.46078257356648994,1.326640204991776
England,2083.596033430541,39.06625441773758,7.786446268522476,0.10001325827945327,3.134427777939627,0.6984564464389981,2.8015720208020967,0.5071757705844285,0.47756967079106855,0.7400167340970101,0.6180303973007698,1.1273851707918934
Brazil,2030.1092221173813,44.14031886408088,8.5532478421156,0.09824514265164723,3.377092766166397,0.4686165712153687,3.1636619478973103,0.6046665530225781,0.44568827423704815,1.0110439719483113,0.6351219544977659,0.9789929656185528
Colombia,2029.329066406235,32.5819403692185,6.635547810699717,0.10563400919866318,1.5410826578167336,0.2023224715268436,2.252461825079142,0.47874398230855963,0.9899127207849465,2.4522933048878826,0.8389394049608305,1.4183715594799977
Portugal,2016.3840380889894,32.359552505432475,8.27045630340022,0.10928025996088636,2.626931757717433,0.43586934540355726,2.7255267952917848,0.5876235068444379,0.9436505453118516,1.0292635398487218,0.8808538977001199,0.9864439963909691
Morocco,2012.4246548511626,50.15627404769111,5.421069443238828,0.10508637574336896,3.0208082104807277,0.48072154863084393,2.6724160897607288,0.42326197780259595,0.5341261160507673,1.337921225813339,0.5735329413617065,1.3000009931330376
Mexico,1980.9022159881997,50.53334818446092,5.082611159286422,0.14080199616782796,2.9047003509360616,0.07340924619535129,2.3960628817206264,0.2565965583214963,0.48988907073920146,3.666405228998581,0.6856426528467697,2.2237047744866207
Netherlands,1969.201646262505,23.750141344642316,8.270857111150645,0.13613964049328042,3.621243556861188,0.8456071592313601,3.036693489729246,0.7736463314078815,0.5243830401640952,0.3649064312675966,0.5838696040727492,0.7175357508855548
Japan,1967.0428731571792,9.07022497079538,5.913178519931667,0.1475520812857544,2.4484265311651816,0.5097034423589226,2.5099421572472385,0.4592962057043233,0.6908015100891726,1.1667137886872303,0.7117345168649455,1.3151127924106918
Belgium,1957.7891107937855,69.38255357210369,7.99885565369352,0.13359090115286978,4.316718421648359,0.7775596106431273,3.5063280496969265,0.6997034884452819,0.5170794295489072,0.6702064247808749,0.6713719255561735,0.898905830017847
Norway,1952.8162241438454,56.72816801812746,6.913604659460864,0.16902758047535874,2.9639750054571303,1.0154870334653028,3.056509152529001,0.9296001470143558,0.4129563906619748,0.7138893163653003,0.5940161141210436,0.7904098500036456
Ecuador,1941.1193784101465,-16.808556934048738,4.839630212955506,0.11712878241508326,1.6970616259120805,0.44911165494425775,1.4977707890304004,0.3921059184375684,0.9487930752055097,0.8543359691466036,0.9202521713414384,0.9870751244567655
Switzerland,1940.4364249491166,66.9118059461398,6.623513238920299,0.14302447364166976,1.8892898915455918,0.3579393604950304,2.400248027030969,0.6108911227652507,0.9914947952145313,1.5075929286387795,0.7746073973668145,1.1286460448536426
Germany,1930.823521478578,12.67535326398638,8.997215041611213,0.14687671588140963,3.2733000195201556,0.9393623005907208,3.3553455278703934,0.8085902530979318,0.7628802806367633,0.5536944717871949,0.6886287863163423,0.8037645363246526
Uruguay,1915.5912885733862,-40.08784294510542,5.9158737293595,0.11732692105149864,1.4405100439657055,1.0960574583228917,1.3456779707929591,0.8098545061432588,0.7076895743982314,0.9757026014152381,0.9720980779045265,1.2886788035682522
Croatia,1913.0363178658017,-13.20955596244653,6.492385423464778,0.13916127126095257,2.0851539228228626,0.9987036481342726,2.1198046516508713,0.9732215138179694,0.4689392449077274,0.9237648517833238,0.6376989769458217,0.8876580624167051
Australia,1900.6304664118284,-11.935295303564999,4.6878898218268565,0.1497893541883163,0.8964027774953254,0.5434037146079184,1.4491744983642407,0.6222396442050837,1.8401154999244478,1.292397615755351,1.2036355916537598,1.0352809506000493
Iran,1891.8946950300387,9.216651872091006,4.714761243549184,0.1525985198254601,1.7704224414195926,0.548205927704678,2.0330479403511177,0.6117760223212563,1.0923757567850154,1.4692346677106463,0.8948124999269218,1.2652546629531787
Paraguay,1883.342294942469,8.185310938769362,4.304232333549803,0.14493492660830526,1.3126950142800609,0.6343921140532991,1.5155526902059608,0.7345003331979267,0.8592163432472905,1.5534701020918338,0.7986816857138624,1.2653646935211507
Turkey,1880.331835255632,-24.488116486262243,6.054468616490813,0.18282873720480824,1.2235010947368006,0.7509438129506243,1.980484901941697,0.8065260498251025,1.4840551590011613,0.7796588037766622,0.9337838147549061,1.0513295471374313
