home_team,away_team,venue_country,ensemble_lambda_home,ensemble_lambda_away,grp_win_home,grp_draw,grp_win_away,ko_win_90_home_pct,ko_win_120_home_pct,ko_win_pen_home_pct,ko_win_90_away_pct,ko_win_120_away_pct,ko_win_pen_away_pct,ko_win_home,ko_win_away,top_scorelines_json
Iran,Haiti,Neutral,1.918,0.824,63.1,22.5,14.3,63.4,7.4,8.6,14.2,2.8,3.7,79.3,20.7,"[{""score"": ""1 - 0"", ""pct"": 13.01}, {""score"": ""2 - 0"", ""pct"": 11.690000000000001}, {""score"": ""1 - 1"", ""pct"": 9.98}]"
Iran,DR Congo,Neutral,1.338,0.865,47.2,29.7,23.1,47.7,7.0,10.9,22.8,4.4,7.2,65.6,34.4,"[{""score"": ""1 - 0"", ""pct"": 15.06}, {""score"": ""1 - 1"", ""pct"": 13.13}, {""score"": ""0 - 0"", ""pct"": 12.16}]"
Iran,Qatar,Neutral,1.966,0.731,67.7,21.0,11.3,67.1,7.4,8.2,12.0,2.1,3.2,82.7,17.3,"[{""score"": ""1 - 0"", ""pct"": 14.219999999999999}, {""score"": ""2 - 0"", ""pct"": 13.25}, {""score"": ""2 - 1"", ""pct"": 9.6}]"
Iran,Uzbekistan,Neutral,1.302,0.961,43.0,30.2,26.7,44.4,6.9,9.8,26.7,4.7,7.5,61.1,38.9,"[{""score"": ""1 - 1"", ""pct"": 13.719999999999999}, {""score"": ""1 - 0"", ""pct"": 12.98}, {""score"": ""0 - 0"", ""pct"": 11.379999999999999}]"
Iran,Austria,Neutral,1.19,1.191,34.9,29.6,35.5,36.2,6.1,8.7,35.0,6.4,7.6,50.9,49.1,"[{""score"": ""1 - 1"", ""pct"": 12.950000000000001}, {""score"": ""0 - 1"", ""pct"": 11.219999999999999}, {""score"": ""1 - 0"", ""pct"": 10.96}]"
Iran,Saudi Arabia,Neutral,1.569,0.798,56.0,26.3,17.7,55.6,7.6,10.4,17.2,3.7,5.5,73.6,26.4,"[{""score"": ""1 - 0"", ""pct"": 14.680000000000001}, {""score"": ""1 - 1"", ""pct"": 11.68}, {""score"": ""2 - 0"", ""pct"": 11.58}]"
Iran,Germany,Neutral,1.107,1.612,23.9,26.8,49.3,25.4,4.5,5.5,49.0,7.4,8.1,35.5,64.5,"[{""score"": ""1 - 1"", ""pct"": 11.99}, {""score"": ""0 - 1"", ""pct"": 11.31}, {""score"": ""1 - 2"", ""pct"": 9.379999999999999}]"
Iran,Ghana,Neutral,1.628,0.799,57.8,25.6,16.6,57.4,7.8,9.4,17.2,3.4,4.9,74.5,25.5,"[{""score"": ""1 - 0"", ""pct"": 14.95}, {""score"": ""2 - 0"", ""pct"": 11.469999999999999}, {""score"": ""1 - 1"", ""pct"": 11.1}]"
Iran,Mexico,Neutral,1.019,1.264,28.6,29.6,41.8,28.7,5.7,8.0,41.2,6.8,9.6,42.4,57.6,"[{""score"": ""1 - 1"", ""pct"": 13.08}, {""score"": ""0 - 1"", ""pct"": 13.020000000000001}, {""score"": ""0 - 0"", ""pct"": 11.41}]"
Iran,Czech Republic,Neutral,1.511,1.067,46.7,27.5,25.8,47.7,7.1,9.2,25.0,4.8,6.3,63.9,36.1,"[{""score"": ""1 - 1"", ""pct"": 12.27}, {""score"": ""1 - 0"", ""pct"": 11.34}, {""score"": ""2 - 1"", ""pct"": 9.13}]"
