home_team,away_team,venue_country,ensemble_lambda_home,ensemble_lambda_away,grp_win_home,grp_draw,grp_win_away,ko_win_90_home_pct,ko_win_120_home_pct,ko_win_pen_home_pct,ko_win_90_away_pct,ko_win_120_away_pct,ko_win_pen_away_pct,ko_win_home,ko_win_away,top_scorelines_json
Norway,United States,Neutral,1.689,1.215,48.4,24.7,27.0,48.1,7.0,8.1,26.6,4.6,5.6,63.1,36.9,"[{""score"": ""1 - 1"", ""pct"": 11.08}, {""score"": ""1 - 0"", ""pct"": 10.16}, {""score"": ""2 - 1"", ""pct"": 9.43}]"
Norway,Australia,Neutral,1.356,1.212,39.4,27.8,32.7,39.2,6.7,8.1,33.1,5.6,7.3,54.1,45.9,"[{""score"": ""1 - 1"", ""pct"": 12.8}, {""score"": ""1 - 0"", ""pct"": 10.77}, {""score"": ""0 - 1"", ""pct"": 9.42}]"
Norway,France,Neutral,1.192,1.971,21.9,22.7,55.4,21.2,4.2,4.3,56.0,7.3,7.1,29.6,70.4,"[{""score"": ""1 - 2"", ""pct"": 9.959999999999999}, {""score"": ""1 - 1"", ""pct"": 9.59}, {""score"": ""0 - 2"", ""pct"": 8.33}]"
Norway,South Korea,Neutral,1.504,1.133,45.0,27.0,28.1,46.0,7.0,8.6,27.1,4.7,6.6,61.6,38.4,"[{""score"": ""1 - 1"", ""pct"": 12.32}, {""score"": ""1 - 0"", ""pct"": 10.75}, {""score"": ""2 - 1"", ""pct"": 9.47}]"
Norway,Tunisia,Neutral,1.952,0.877,61.6,23.2,15.2,62.9,7.1,7.8,15.5,3.2,3.5,77.9,22.1,"[{""score"": ""1 - 0"", ""pct"": 11.12}, {""score"": ""2 - 0"", ""pct"": 11.07}, {""score"": ""1 - 1"", ""pct"": 10.57}]"
Norway,Switzerland,Neutral,1.386,1.473,35.4,26.1,38.6,34.8,5.6,6.9,38.8,6.5,7.4,47.3,52.7,"[{""score"": ""1 - 1"", ""pct"": 11.35}, {""score"": ""2 - 1"", ""pct"": 8.41}, {""score"": ""1 - 2"", ""pct"": 8.4}]"
Norway,Spain,Neutral,0.951,2.067,15.5,21.4,63.1,15.4,2.7,3.2,63.4,7.4,7.9,21.4,78.6,"[{""score"": ""0 - 1"", ""pct"": 10.6}, {""score"": ""0 - 2"", ""pct"": 10.51}, {""score"": ""1 - 1"", ""pct"": 9.93}]"
Norway,Saudi Arabia,Neutral,1.947,0.826,64.0,21.9,14.2,63.1,7.9,8.2,14.4,3.0,3.4,79.2,20.8,"[{""score"": ""1 - 0"", ""pct"": 12.75}, {""score"": ""2 - 0"", ""pct"": 12.030000000000001}, {""score"": ""1 - 1"", ""pct"": 10.43}]"
Norway,Paraguay,Neutral,1.417,1.134,42.2,28.2,29.5,42.7,6.8,8.9,29.2,5.3,7.1,58.4,41.6,"[{""score"": ""1 - 1"", ""pct"": 12.479999999999999}, {""score"": ""1 - 0"", ""pct"": 11.08}, {""score"": ""0 - 0"", ""pct"": 9.48}]"
Norway,Senegal,Neutral,1.439,1.287,40.2,27.2,32.6,40.7,6.4,7.8,32.4,5.4,7.3,55.0,45.0,"[{""score"": ""1 - 1"", ""pct"": 12.620000000000001}, {""score"": ""1 - 0"", ""pct"": 9.94}, {""score"": ""2 - 1"", ""pct"": 8.9}]"
